,time,rtt,queue_delay,packet_loss,server_sending_rate,delivery_rate,bandwidth
3735,1641632808,163.0,438.8141632080078,0.0,12.338048,11.7,11.432647705078125
3736,1641632808,190.0,494.80748176574707,0.0,12.338048,11.7,11.432647705078125
3737,1641632808,218.0,539.00146484375,0.0,10.94976,11.7,11.432647705078125
3738,1641632808,146.0,589.5133018493652,0.0,10.94976,11.7,11.432647705078125
3739,1641632808,73.0,626.2044906616211,0.0,10.94976,11.7,11.432647705078125
3740,1641632808,111.0,621.2723255157471,0.0,10.94976,11.7,11.432647705078125
3741,1641632808,99.0,640.6574249267578,0.0,10.94976,11.7,11.432647705078125
3742,1641632808,148.0,682.0018291473389,0.0,10.94976,11.7,11.432647705078125
3743,1641632808,182.0,682.0018291473389,0.0,10.94976,11.7,11.432647705078125
3744,1641632809,210.0,682.0018291473389,0.0,10.94976,11.69,11.432647705078125
3745,1641632809,236.0,682.0018291473389,0.0,10.94976,11.69,11.432647705078125
3746,1641632809,245.0,856.525182723999,0.0,10.94976,11.69,11.432647705078125
3747,1641632809,91.0,879.2438507080078,0.0,10.94976,11.69,11.432647705078125
3748,1641632809,127.0,876.9114017486572,0.0,10.94976,11.69,11.432647705078125
3749,1641632809,119.0,876.875638961792,0.0,10.94976,11.69,11.432647705078125
3750,1641632809,163.0,894.3171501159668,0.0,10.94976,11.69,11.432647705078125
3751,1641632809,192.0,805.6175708770752,0.0,10.94976,11.69,11.432647705078125
3752,1641632809,219.0,878.2157897949219,0.0,10.94976,11.69,11.432647705078125
3753,1641632809,227.0,953.4766674041748,0.0,10.94976,11.69,11.432647705078125
3754,1641632809,41.0,821.6893672943115,0.0,10.94976,11.69,11.432647705078125
3755,1641632809,53.0,778.2065868377686,0.0,10.94976,11.69,11.432647705078125
3756,1641632809,85.0,772.2549438476562,0.0,15.396888,11.69,11.432647705078125
3757,1641632809,106.0,601.7727851867676,0.0,15.396888,11.69,11.432647705078125
3758,1641632809,128.0,582.291841506958,0.0,15.396888,11.69,11.432647705078125
3759,1641632809,108.0,597.5277423858643,0.0,15.396888,11.69,11.432647705078125
3760,1641632809,93.0,654.0892124176025,0.0,15.396888,11.69,11.432647705078125
3761,1641632809,24.0,654.5298099517822,0.0,15.396888,11.69,11.432647705078125
3762,1641632809,28.0,461.88855171203613,0.0,15.396888,11.69,11.432647705078125
3763,1641632810,55.0,467.1494960784912,0.0,15.396888,17.65,11.432647705078125
3764,1641632810,59.0,479.29859161376953,0.0,15.396888,17.65,11.432647705078125
3765,1641632810,69.0,527.564525604248,0.0,15.396888,17.65,11.432647705078125
3766,1641632810,52.0,548.1538772583008,0.0,15.396888,17.65,11.432647705078125
3767,1641632810,50.0,524.8589515686035,0.0,15.396888,17.65,11.432647705078125
3768,1641632810,46.0,432.741641998291,0.0,15.396888,17.65,11.432647705078125
3769,1641632810,61.0,432.4510097503662,0.0,15.396888,17.65,11.432647705078125
3770,1641632810,58.0,428.8034439086914,0.0,15.396888,17.65,11.432647705078125
3771,1641632810,45.0,474.8518466949463,0.0,15.396888,17.65,11.432647705078125
3772,1641632810,47.0,446.79999351501465,0.0,15.396888,17.65,11.432647705078125
3773,1641632810,90.0,408.5664749145508,0.0,15.396888,17.65,11.432647705078125
3774,1641632810,94.0,420.23253440856934,0.0,15.396888,17.65,11.432647705078125
